,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
6928,b2511,USA300HOU_RS07545,41.318999999999996,455,237,2,3,455,4,430,4.9899999999999985e-114,340.0,490,0.9285714285714286,<=>
6943,b2514,USA300HOU_RS08680,38.717,421,250,4,5,420,2,419,4.129999999999999e-104,311.0,424,0.9929245283018868,<=>
6945,b2517,USA300HOU_RS06120,37.5,344,206,4,17,358,18,354,8.66e-81,248.0,384,0.8958333333333334,<=>
6946,b2518,USA300HOU_RS07510,45.985,137,74,0,3,139,1,137,1.31e-44,140.0,143,0.958041958041958,<=>
6947,b2519,USA300HOU_RS07420,25.074,674,396,26,11,603,44,689,2.1399999999999997e-31,127.0,770,0.8753246753246753,<=>
6953,b2529,USA300HOU_RS04530,33.333,144,73,4,3,127,10,149,1.26e-19,75.9,128,1.125,<=>
6954,b2530,USA300HOU_RS08635,42.746,386,211,6,3,384,1,380,9.619999999999997e-95,285.0,404,0.9554455445544554,<=>
6957,b2531,USA300HOU_RS08655,33.562,146,76,3,1,137,1,134,1.29e-16,68.9,162,0.9012345679012346,<=>
6959,b2533,USA300HOU_RS05525,34.167,240,139,5,13,241,12,243,9.059999999999999e-38,130.0,267,0.898876404494382,<=>
7120,b2551,USA300HOU_RS11410,59.611000000000004,411,161,3,8,416,4,411,1.9199999999999996e-176,495.0,417,0.9856115107913669,<=>
7122,b2552,USA300HOU_RS01235,31.738000000000003,397,244,8,1,392,1,375,1.7199999999999999e-56,186.0,396,1.0025252525252526,<=>
7145,b2559,USA300HOU_RS02930,43.226000000000006,155,84,1,10,164,6,156,2.35e-42,135.0,167,0.9281437125748503,<=>
7152,b2563,USA300HOU_RS11185,38.889,126,62,4,3,125,2,115,3.2299999999999996e-25,89.0,126,1.0,<=>
7153,b2566,USA300HOU_RS08360,39.796,294,174,3,8,300,6,297,1.4499999999999998e-78,237.0,301,0.9767441860465116,<=>
7160,b2567,USA300HOU_RS06200,33.61,241,130,6,5,224,9,240,1.07e-36,125.0,226,1.0663716814159292,<=>
7163,b2569,USA300HOU_RS08450,56.902,594,255,1,2,594,11,604,0.0,726.0,599,0.991652754590985,<=>
7186,b2580,USA300HOU_RS03040,54.497,189,84,1,33,221,28,214,1.01e-74,222.0,229,0.8253275109170306,<=>
7193,b2592,USA300HOU_RS04835,52.607,863,391,7,1,851,1,857,0.0,878.0,857,1.0070011668611436,<=>
7198,b2593,USA300HOU_RS05965,25.1,251,172,7,4,240,12,260,9.18e-18,76.6,243,1.0329218106995885,<=>
7199,b2594,USA300HOU_RS06015,39.604,303,165,4,15,313,13,301,1.4399999999999998e-69,216.0,326,0.9294478527607362,<=>
7207,b2606,USA300HOU_RS06240,56.14,114,48,1,1,112,1,114,3.28e-42,131.0,115,0.991304347826087,<=>
7208,b2607,USA300HOU_RS06235,43.983000000000004,241,133,1,1,241,1,239,5.509999999999999e-75,224.0,255,0.9450980392156862,<=>
7209,b2608,USA300HOU_RS06230,26.087,161,109,4,16,174,5,157,6.59e-14,62.8,182,0.8846153846153846,<=>
7210,b2609,USA300HOU_RS06225,40.541,74,43,1,2,75,3,75,1.3e-16,64.7,82,0.9024390243902439,<=>
7211,b2610,USA300HOU_RS06220,52.103,428,204,1,2,429,3,429,1.4699999999999997e-157,450.0,453,0.9448123620309051,<=>
7215,b2614,USA300HOU_RS08430,31.395,172,113,3,21,192,40,206,3.3e-27,99.4,197,0.8730964467005076,<=>
7217,b2616,USA300HOU_RS08120,34.342,562,348,9,1,551,1,552,7.52e-92,289.0,553,1.0162748643761301,<=>
7220,b2620,USA300HOU_RS04230,46.795,156,78,3,1,156,1,151,2.37e-42,135.0,160,0.975,<=>
7252,b2674,USA300HOU_RS03945,36.508,126,73,3,3,128,2,120,1.93e-17,69.7,136,0.9264705882352942,<=>
7253,b2675,USA300HOU_RS03950,41.63,687,389,6,30,714,25,701,0.0,569.0,714,0.9621848739495799,<=>
7254,b2676,USA300HOU_RS03955,36.646,322,190,6,8,319,3,320,8.629999999999999e-62,196.0,319,1.0094043887147335,<=>
7255,b2677,USA300HOU_RS13270,36.364000000000004,363,201,7,38,386,12,358,2.37e-68,218.0,400,0.9075,<=>
7346,b2687,USA300HOU_RS11520,41.781000000000006,146,78,2,4,149,6,144,2.46e-36,120.0,171,0.8538011695906432,<=>
7347,b2690,USA300HOU_RS12560,30.319000000000003,188,110,6,5,183,2,177,8.820000000000001e-18,74.3,188,1.0,<=>
7350,b2697,USA300HOU_RS08615,45.465,882,450,10,6,871,7,873,0.0,755.0,876,1.0068493150684932,<=>
7352,b2699,USA300HOU_RS06475,62.577,326,122,0,3,328,1,326,4.159999999999999e-155,436.0,353,0.9235127478753541,<=>
7394,b2733,USA300HOU_RS06525,40.174,804,443,11,11,798,5,786,0.0,616.0,853,0.9425556858147714,<=>
7397,b2735,USA300HOU_RS03770,32.906,234,152,5,1,232,2,232,1.7199999999999998e-32,115.0,255,0.9176470588235294,<=>
7401,b2741,USA300HOU_RS08330,41.913999999999994,303,164,2,16,314,61,355,7.579999999999998e-79,241.0,330,0.9181818181818182,<=>
7407,b2747,USA300HOU_RS01325,27.193,228,148,8,10,223,4,227,4.98e-16,71.2,236,0.9661016949152542,<=>
7415,b2764,USA300HOU_RS14220,36.672,619,360,5,12,599,9,626,6.059999999999998e-138,412.0,599,1.0333889816360602,<=>
7416,b2765,USA300HOU_RS03840,35.246,122,67,4,6,119,17,134,1.9100000000000003e-19,74.7,121,1.0082644628099173,<=>
7418,b2768,USA300HOU_RS06535,26.857,175,128,0,10,184,6,180,1.95e-22,85.9,191,0.9162303664921466,<=>
7432,b2779,USA300HOU_RS04205,58.701,431,169,3,1,426,1,427,2.159999999999999e-178,501.0,432,0.9976851851851852,<=>
7433,b2780,USA300HOU_RS11480,53.028,545,242,4,3,543,2,536,0.0,605.0,545,1.0,<=>
7439,b2785,USA300HOU_RS10300,31.403000000000002,449,268,13,16,430,9,451,2.7699999999999997e-56,189.0,433,1.0369515011547343,<=>
7455,b2789,USA300HOU_RS13605,27.928,444,286,14,12,443,3,424,3.59e-41,148.0,450,0.9866666666666667,<=>
7477,b2807,USA300HOU_RS03050,31.092,119,81,1,4,122,2,119,2.64e-15,63.9,131,0.9083969465648855,<=>
7496,b2827,USA300HOU_RS07295,51.125,311,101,2,4,264,9,318,3.0699999999999994e-109,315.0,264,1.178030303030303,<=>
7497,b2828,USA300HOU_RS04120,29.555,247,154,6,8,253,5,232,4.1999999999999996e-27,103.0,291,0.8487972508591065,<=>
7499,b2832,USA300HOU_RS05060,24.38,242,145,8,28,235,28,265,3.8e-11,57.8,237,1.021097046413502,<=>
7518,b2838,USA300HOU_RS07130,31.235,429,259,20,6,415,5,416,2.0199999999999998e-44,156.0,420,1.0214285714285714,<=>
7561,b2874,USA300HOU_RS05865,53.746,307,139,3,4,308,3,308,1.2499999999999998e-110,320.0,310,0.9903225806451613,<=>
7570,b2883,USA300HOU_RS12610,19.948,381,248,14,32,390,30,375,2.12e-07,48.9,439,0.8678815489749431,<=>
7577,b2888,USA300HOU_RS02060,38.173,427,256,4,29,453,2,422,1.26e-89,276.0,482,0.8858921161825726,<=>
7583,b2891,USA300HOU_RS04080,44.382,356,192,3,12,365,15,366,5.459999999999999e-106,312.0,365,0.9753424657534246,<=>
7586,b2894,USA300HOU_RS08005,43.836000000000006,292,162,2,8,298,5,295,3.779999999999999e-84,251.0,298,0.9798657718120806,<=>
7592,b2899,USA300HOU_RS11750,33.168,202,133,2,12,212,23,223,4.0999999999999996e-30,107.0,219,0.9223744292237442,<=>
7593,b2901,USA300HOU_RS01380,61.13399999999999,476,180,2,8,479,4,478,0.0,615.0,479,0.9937369519832986,<=>
7606,b2904,USA300HOU_RS04375,51.22,123,59,1,4,126,3,124,3.2999999999999996e-42,132.0,129,0.9534883720930233,<=>
7608,b2905,USA300HOU_RS08205,42.818000000000005,362,186,10,3,353,6,357,1.4899999999999998e-90,273.0,364,0.9945054945054945,<=>
7612,b2912,USA300HOU_RS08275,29.73,148,82,6,34,174,42,174,4.53e-07,44.3,182,0.8131868131868132,<=>
7620,b2914,USA300HOU_RS12640,34.146,205,125,4,24,219,25,228,2.07e-31,111.0,219,0.9360730593607306,<=>
7629,b2923,USA300HOU_RS04340,33.149,181,113,3,1,178,1,176,2.41e-21,84.3,211,0.8578199052132701,<=>
7632,b2926,USA300HOU_RS04190,43.878,392,206,6,6,384,6,396,1.0799999999999998e-101,303.0,387,1.0129198966408268,<=>
7638,b2934,USA300HOU_RS01760,35.714,140,90,0,5,144,4,143,2.25e-26,93.6,147,0.9523809523809523,<=>
7647,b2942,USA300HOU_RS09495,63.17100000000001,391,131,4,3,380,5,395,0.0,506.0,384,1.0182291666666667,<=>
7653,b2944,USA300HOU_RS11135,25.325,154,100,6,15,165,6,147,0.000175,36.2,165,0.9333333333333333,<=>
7654,b2946,USA300HOU_RS08410,31.963,219,139,4,26,235,25,242,7.250000000000001e-27,100.0,243,0.9012345679012346,<=>
7655,b2949,USA300HOU_RS08605,26.087,138,91,3,5,135,6,139,7.780000000000001e-12,55.5,138,1.0,<=>
7657,b2951,USA300HOU_RS05970,33.036,224,139,7,7,227,4,219,1.86e-28,103.0,234,0.9572649572649573,<=>
7658,b2954,USA300HOU_RS05760,43.979,191,100,4,1,190,1,185,7.649999999999999e-47,149.0,197,0.9695431472081218,<=>
7659,b2955,USA300HOU_RS08440,31.759,381,234,11,8,376,5,371,3.629999999999999e-55,182.0,378,1.007936507936508,<=>
7662,b2961,USA300HOU_RS10135,34.091,352,208,10,2,342,3,341,1.21e-60,194.0,350,1.0057142857142858,<=>
7677,b3003,USA300HOU_RS12600,59.79,286,115,0,5,290,4,289,1.2099999999999996e-123,352.0,294,0.9727891156462585,<=>
7693,b3012,USA300HOU_RS03800,45.283,265,142,2,9,271,8,271,1.2699999999999997e-88,261.0,275,0.9636363636363636,<=>
7731,b3034,USA300HOU_RS08015,32.086,187,113,7,19,205,8,180,4.4400000000000003e-13,61.6,209,0.8947368421052632,<=>
7738,b3057,USA300HOU_RS03695,45.583,283,135,5,6,273,5,283,1.3999999999999997e-74,226.0,273,1.0366300366300367,<=>
7740,b3058,USA300HOU_RS02640,27.965999999999998,118,82,1,2,116,3,120,5.72e-10,49.7,122,0.9672131147540983,<=>
7741,b3059,USA300HOU_RS06885,32.474000000000004,194,122,4,8,192,6,199,1.9099999999999997e-24,92.0,205,0.9463414634146341,<=>
7750,b3064,USA300HOU_RS11035,42.262,336,190,3,3,336,7,340,3.289999999999999e-98,290.0,337,0.9970326409495549,<=>
7752,b3065,USA300HOU_RS08400,53.448,58,27,0,1,58,1,58,6.2e-15,58.9,71,0.8169014084507042,<=>
7759,b3073,USA300HOU_RS00975,39.516,372,203,8,78,444,33,387,2.9599999999999996e-83,258.0,459,0.8104575163398693,<=>
7797,b3113,USA300HOU_RS02540,51.22,123,57,1,3,125,2,121,2.9399999999999995e-41,130.0,129,0.9534883720930233,<=>
7800,b3117,USA300HOU_RS07355,54.92100000000001,315,140,2,9,321,14,328,4.539999999999999e-118,341.0,329,0.9574468085106383,<=>
7809,b3124,USA300HOU_RS13175,47.733000000000004,375,195,1,2,375,5,379,4.5199999999999985e-110,324.0,381,0.984251968503937,<=>
7822,b3146,USA300HOU_RS02495,44.074,270,145,2,14,278,4,272,2.1999999999999996e-66,205.0,286,0.9440559440559441,<=>
7824,b3153,USA300HOU_RS10175,49.419,172,83,3,1,170,1,170,1.5399999999999999e-53,164.0,172,1.0,<=>
7826,b3155,USA300HOU_RS02490,35.802,81,52,0,1,81,1,81,7.809999999999999e-15,60.5,100,0.81,<=>
7827,b3156,USA300HOU_RS04265,28.249000000000002,177,116,6,1,167,1,176,2.8800000000000002e-12,58.2,167,1.0598802395209581,<=>
7832,b3160,USA300HOU_RS08640,39.812,319,191,1,6,323,3,321,1.5099999999999997e-89,268.0,335,0.9522388059701492,<=>
7839,b3164,USA300HOU_RS06420,50.073,687,338,3,6,688,7,692,0.0,666.0,711,0.9662447257383966,<=>
7845,b3165,USA300HOU_RS06415,55.056000000000004,89,40,0,1,89,1,89,8.429999999999999e-32,103.0,89,1.0,<=>
7847,b3167,USA300HOU_RS06400,42.608999999999995,115,61,3,7,120,5,115,1.07e-25,90.5,133,0.8646616541353384,<=>
7856,b3170,USA300HOU_RS06375,33.083,133,88,1,1,132,1,133,1.87e-25,91.7,150,0.8866666666666667,<=>
7857,b3172,USA300HOU_RS04770,28.155,412,254,11,12,410,3,385,7.289999999999999e-40,144.0,447,0.9217002237136466,<=>
7859,b3176,USA300HOU_RS11655,44.321000000000005,449,233,7,5,443,3,444,6.42e-123,362.0,445,1.0089887640449438,<=>
7861,b3177,USA300HOU_RS02635,37.729,273,158,6,12,281,1,264,3.47e-49,160.0,282,0.9680851063829787,<=>
7862,b3178,USA300HOU_RS02620,49.303000000000004,574,279,4,30,593,33,604,0.0,553.0,644,0.8913043478260869,<=>
7866,b3180,USA300HOU_RS08500,37.895,95,58,1,3,96,2,96,1.52e-18,70.1,97,0.979381443298969,<=>
7867,b3181,USA300HOU_RS08575,46.405,153,79,2,5,156,8,158,1.15e-31,107.0,158,0.9683544303797469,<=>
7872,b3185,USA300HOU_RS08750,59.523999999999994,84,33,1,1,84,9,91,2.9399999999999997e-26,89.4,85,0.9882352941176471,<=>
7873,b3186,USA300HOU_RS08760,41.748000000000005,103,59,1,1,103,1,102,2.79e-22,80.1,103,1.0,<=>
7876,b3189,USA300HOU_RS11340,49.169,421,209,3,1,417,1,420,5.179999999999998e-127,370.0,419,1.0047732696897376,<=>
8020,b3205,USA300HOU_RS04145,40.702,285,155,5,3,277,13,293,5.0799999999999985e-67,207.0,284,1.0035211267605635,<=>
8043,b3211,USA300HOU_RS09345,39.501999999999995,281,165,3,14,290,21,300,8.429999999999999e-74,226.0,309,0.9093851132686084,<=>
8045,b3212,USA300HOU_RS02375,41.813,1478,812,22,2,1463,10,1455,0.0,1117.0,1486,0.9946164199192463,<=>
8055,b3223,USA300HOU_RS01690,38.249,217,127,4,16,225,5,221,3.8e-38,129.0,229,0.9475982532751092,<=>
8062,b3225,USA300HOU_RS01675,36.678000000000004,289,180,3,1,288,1,287,5.939999999999999e-69,213.0,297,0.9730639730639731,<=>
8066,b3230,USA300HOU_RS12010,49.231,130,66,0,1,130,3,132,1.9199999999999998e-41,130.0,130,1.0,<=>
8067,b3231,USA300HOU_RS12015,56.738,141,61,0,2,142,3,143,1.1999999999999998e-56,170.0,142,0.9929577464788732,<=>
8070,b3235,USA300HOU_RS09170,30.749000000000002,387,213,12,5,350,27,399,6.1799999999999996e-40,142.0,355,1.0901408450704226,<=>
8073,b3236,USA300HOU_RS14100,26.959,319,196,12,2,300,6,307,6.210000000000001e-13,64.7,312,1.0224358974358974,<=>
8074,b3237,USA300HOU_RS08125,30.159000000000002,126,75,4,14,132,11,130,2.43e-11,55.1,156,0.8076923076923077,<=>
8086,b3253,USA300HOU_RS12825,38.154,325,196,4,1,321,5,328,1.8299999999999997e-83,252.0,324,1.0030864197530864,<=>
8090,b3255,USA300HOU_RS08160,37.5,160,82,4,1,152,1,150,1.98e-30,104.0,156,1.0256410256410255,<=>
8092,b3256,USA300HOU_RS08155,53.378,444,203,3,2,442,1,443,2.4599999999999994e-166,472.0,449,0.9888641425389755,<=>
8182,b3281,USA300HOU_RS08505,33.211999999999996,274,167,7,4,269,3,268,1.3699999999999998e-39,135.0,272,1.0073529411764706,<=>
8190,b3288,USA300HOU_RS06110,39.228,311,186,3,6,315,3,311,5.619999999999999e-78,237.0,315,0.9873015873015873,<=>
8192,b3289,USA300HOU_RS06115,28.604,444,283,14,6,429,4,433,1.4000000000000002e-53,181.0,429,1.034965034965035,<=>
8194,b3291,USA300HOU_RS06860,47.328,131,58,2,3,133,1,120,4.66e-33,109.0,136,0.9632352941176471,<=>
8199,b3294,USA300HOU_RS12040,47.898999999999994,119,52,1,8,116,4,122,3.12e-28,97.1,127,0.937007874015748,<=>
8200,b3295,USA300HOU_RS12045,42.138000000000005,318,174,5,7,320,3,314,9.039999999999997e-80,242.0,329,0.9665653495440729,<=>
8201,b3296,USA300HOU_RS09120,47.619,210,96,5,1,206,1,200,3.0499999999999994e-56,173.0,206,1.0194174757281553,<=>
8203,b3297,USA300HOU_RS12050,62.016000000000005,129,49,0,1,129,1,129,2.1099999999999995e-60,178.0,129,1.0,<=>
8204,b3298,USA300HOU_RS12055,53.448,116,54,0,1,116,1,116,7.63e-44,135.0,118,0.9830508474576272,<=>
8205,b3299,USA300HOU_RS12060,63.158,38,13,1,1,38,1,37,4.73e-11,47.4,38,1.0,<=>
8206,b3300,USA300HOU_RS12075,41.33,421,231,8,18,430,13,425,5.859999999999999e-98,297.0,443,0.9503386004514672,<=>
8208,b3301,USA300HOU_RS12080,46.528,144,76,1,1,143,1,144,5.59e-35,115.0,144,1.0,<=>
8209,b3302,USA300HOU_RS12085,50.847,59,28,1,1,59,1,58,5.310000000000001e-13,53.5,59,1.0,<=>
8210,b3303,USA300HOU_RS12090,57.333,150,64,0,15,164,15,164,5.59e-58,175.0,167,0.8982035928143712,<=>
8212,b3305,USA300HOU_RS12100,44.886,176,95,2,1,175,1,175,2.84e-48,151.0,177,0.9943502824858758,<=>
8213,b3306,USA300HOU_RS12105,51.145,131,62,2,1,129,1,131,7.23e-43,134.0,130,1.0076923076923077,<=>
8214,b3307,USA300HOU_RS06795,51.485,101,37,2,1,101,1,89,2.11e-26,90.1,101,1.0,<=>
8216,b3308,USA300HOU_RS12115,60.894,179,70,0,1,179,1,179,1.0499999999999998e-87,251.0,179,1.0,<=>
8217,b3309,USA300HOU_RS12120,53.465,101,45,2,5,104,3,102,7.25e-29,97.1,104,0.9711538461538461,<=>
8218,b3310,USA300HOU_RS12125,66.667,123,40,1,1,123,1,122,4.92e-53,159.0,123,1.0,<=>
8219,b3311,USA300HOU_RS12130,50.667,75,37,0,10,84,12,86,2.01e-24,84.3,84,0.8928571428571429,<=>
8220,b3312,USA300HOU_RS12135,40.0,60,36,0,1,60,1,60,3.42e-11,49.3,63,0.9523809523809523,<=>
8221,b3313,USA300HOU_RS12140,55.303000000000004,132,58,1,1,131,1,132,1.88e-50,154.0,136,0.9705882352941176,<=>
8222,b3314,USA300HOU_RS12145,55.288000000000004,208,92,1,1,208,1,207,1.9899999999999998e-82,241.0,233,0.8927038626609443,<=>
8223,b3315,USA300HOU_RS12150,54.128,109,50,0,1,109,1,109,1.96e-35,114.0,110,0.990909090909091,<=>
8224,b3316,USA300HOU_RS12155,65.217,92,32,0,1,92,1,92,4.8200000000000006e-43,132.0,92,1.0,<=>
8225,b3317,USA300HOU_RS12160,58.333,276,112,3,1,273,1,276,3.0899999999999993e-114,326.0,273,1.010989010989011,<=>
8226,b3318,USA300HOU_RS12165,38.272,81,49,1,10,90,6,85,8.359999999999999e-11,50.4,100,0.81,<=>
8227,b3319,USA300HOU_RS12170,40.625,192,113,1,11,201,16,207,2.55e-46,148.0,201,0.9552238805970149,<=>
8228,b3320,USA300HOU_RS12175,42.99100000000001,214,113,3,3,208,4,216,8.179999999999999e-50,158.0,209,1.0239234449760766,<=>
8229,b3321,USA300HOU_RS12180,62.745,102,38,0,1,102,1,102,5.59e-44,135.0,103,0.9902912621359223,<=>
8239,b3340,USA300HOU_RS02875,59.571000000000005,700,271,4,1,700,1,688,0.0,807.0,704,0.9943181818181818,<=>
8249,b3341,USA300HOU_RS02870,60.256,156,62,0,1,156,1,156,5.55e-69,203.0,179,0.8715083798882681,<=>
8250,b3342,USA300HOU_RS02865,65.441,136,34,1,1,123,1,136,2.7499999999999996e-59,176.0,124,1.096774193548387,<=>
8363,b3357,USA300HOU_RS14300,21.32,197,150,3,12,206,31,224,2.3e-06,43.1,210,0.9380952380952381,<=>
8364,b3358,USA300HOU_RS13600,23.259,632,379,21,25,620,1,562,2.77e-20,91.3,700,0.9028571428571428,<=>
8371,b3360,USA300HOU_RS03850,42.553000000000004,188,107,1,1,187,1,188,1.78e-51,160.0,187,1.0053475935828877,<=>
8376,b3365,USA300HOU_RS12975,35.409,819,490,21,1,806,1,793,1.3299999999999997e-154,469.0,847,0.9669421487603306,<=>
8383,b3366,USA300HOU_RS12970,31.0,100,63,4,7,106,9,102,2.86e-07,42.0,108,0.9259259259259259,<=>
8384,b3367,USA300HOU_RS12990,28.136999999999997,263,172,10,3,254,14,270,1.4300000000000002e-17,76.6,268,0.9813432835820896,<=>
8412,b3384,USA300HOU_RS04940,51.692,325,154,2,6,330,4,325,2.5699999999999995e-122,351.0,334,0.9730538922155688,<=>
8417,b3386,USA300HOU_RS06140,43.541000000000004,209,117,1,8,216,6,213,3.15e-58,180.0,225,0.9288888888888889,<=>
8418,b3389,USA300HOU_RS07495,35.0,340,207,7,3,339,2,330,3.3499999999999995e-62,199.0,362,0.9392265193370166,<=>
8419,b3390,USA300HOU_RS08210,34.931999999999995,146,92,2,3,148,4,146,3.88e-22,84.3,173,0.8439306358381503,<=>
8430,b3401,USA300HOU_RS02625,26.241,282,189,10,8,273,3,281,5.47e-24,95.1,292,0.9657534246575342,<=>
8431,b3403,USA300HOU_RS09500,52.485,503,212,8,32,524,30,515,4.409999999999999e-179,511.0,540,0.9314814814814815,<=>
8451,b3407,USA300HOU_RS11140,41.713,724,403,9,2,719,1,711,0.0,554.0,773,0.9366106080206986,<=>
8460,b3409,USA300HOU_RS13840,34.91,719,393,13,8,715,6,660,1.5699999999999996e-139,423.0,773,0.9301423027166882,<=>
8479,b3425,USA300HOU_RS09330,27.66,94,66,2,4,96,1,93,1.24e-06,40.0,108,0.8703703703703703,<=>
8481,b3426,USA300HOU_RS06550,30.39,487,293,16,21,478,37,506,2.4499999999999998e-54,188.0,501,0.9720558882235529,<=>
8498,b3447,USA300HOU_RS01070,34.637,537,324,9,46,569,13,535,5.2799999999999996e-92,293.0,580,0.9258620689655173,<=>
8499,b3449,USA300HOU_RS00150,35.443000000000005,237,146,4,9,238,4,240,7.57e-44,145.0,247,0.9595141700404858,<=>
8779,b3465,USA300HOU_RS05610,29.878,164,109,3,12,171,1,162,3.78e-22,85.5,198,0.8282828282828283,<=>
8787,b3471,USA300HOU_RS07320,28.855999999999998,201,125,7,27,219,41,231,2.29e-10,55.1,221,0.9095022624434389,<=>
8788,b3473,USA300HOU_RS13350,21.092,403,277,9,15,396,10,392,1.1900000000000001e-07,49.7,405,0.9950617283950617,<=>
8794,b3476,USA300HOU_RS13375,34.269,499,320,5,27,520,35,530,5.909999999999999e-111,337.0,524,0.9522900763358778,<=>
8799,b3477,USA300HOU_RS13370,34.713,314,201,3,1,313,1,311,6.859999999999998e-65,203.0,314,1.0,<=>
8806,b3478,USA300HOU_RS13365,36.641,262,166,0,13,274,15,276,1.8300000000000002e-58,185.0,277,0.9458483754512635,<=>
9066,b3492,USA300HOU_RS09320,31.683000000000003,404,251,11,4,384,2,403,1.49e-48,166.0,400,1.01,<=>
9079,b3501,USA300HOU_RS09410,32.407,108,69,2,1,108,1,104,2.33e-11,52.8,117,0.9230769230769231,<=>
9082,b3502,USA300HOU_RS09415,55.556000000000004,423,188,0,3,425,5,427,1.9599999999999994e-166,471.0,429,0.986013986013986,<=>
9256,b3549,USA300HOU_RS08815,43.169,183,104,0,1,183,1,183,3.4e-57,174.0,187,0.9786096256684492,<=>
9261,b3553,USA300HOU_RS04605,42.453,318,178,5,5,319,4,319,3.9699999999999996e-79,240.0,324,0.9814814814814815,<=>
9268,b3556,USA300HOU_RS04295,66.154,65,21,1,6,70,3,66,5.39e-26,87.0,70,0.9285714285714286,<=>
9408,b3581,USA300HOU_RS02990,30.805999999999997,211,137,5,6,212,3,208,5.34e-20,80.9,220,0.9590909090909091,<=>
9412,b3588,USA300HOU_RS00890,43.381,491,269,4,24,512,12,495,2.0099999999999995e-149,433.0,512,0.958984375,<=>
9431,b3600,USA300HOU_RS11645,36.856,388,219,8,1,382,1,368,5.67e-79,244.0,382,1.0157068062827226,<=>
9432,b3603,USA300HOU_RS12805,44.776,536,274,6,6,534,4,524,9.589999999999998e-136,401.0,551,0.9727767695099818,<=>
9440,b3606,USA300HOU_RS09915,46.405,153,77,3,3,152,4,154,2.4199999999999996e-43,137.0,157,0.9745222929936306,<=>
9447,b3608,USA300HOU_RS07540,38.788000000000004,330,199,2,8,335,4,332,3.0399999999999995e-80,244.0,339,0.9734513274336283,<=>
9452,b3612,USA300HOU_RS04200,48.425,508,256,5,3,510,1,502,8.139999999999997e-166,476.0,514,0.9883268482490273,<=>
9458,b3616,USA300HOU_RS01290,31.609,348,221,11,1,339,1,340,3.4399999999999994e-46,157.0,341,1.0205278592375366,<=>
9464,b3617,USA300HOU_RS02890,40.704,398,232,4,1,397,1,395,6.869999999999999e-107,317.0,398,1.0,<=>
9476,b3634,USA300HOU_RS05615,46.104,154,83,0,5,158,6,159,2.6499999999999996e-51,157.0,159,0.9685534591194969,<=>
9478,b3635,USA300HOU_RS08950,35.495,293,162,9,1,269,1,290,1.67e-48,159.0,269,1.0892193308550187,<=>
9479,b3636,USA300HOU_RS06790,34.694,49,32,0,5,53,1,49,3.04e-08,41.2,55,0.8909090909090909,<=>
9482,b3638,USA300HOU_RS08790,34.562,217,134,2,9,221,11,223,3.1799999999999998e-40,134.0,222,0.9774774774774775,<=>
9483,b3639,USA300HOU_RS06085,42.394,401,221,5,6,400,2,398,5.86e-104,310.0,406,0.9876847290640394,<=>
9485,b3640,USA300HOU_RS10720,24.699,166,85,5,19,149,16,176,1.88e-10,52.8,151,1.099337748344371,<=>
9491,b3648,USA300HOU_RS06075,40.201,199,118,1,3,201,5,202,3.03e-49,156.0,207,0.961352657004831,<=>
9492,b3650,USA300HOU_RS08695,39.525,716,405,7,12,702,17,729,0.0,552.0,702,1.01994301994302,<=>
9497,b3652,USA300HOU_RS06165,37.727,660,384,14,11,663,13,652,4.109999999999999e-125,384.0,693,0.9523809523809523,<=>
9502,b3653,USA300HOU_RS12685,38.734,395,236,4,1,390,1,394,1.5699999999999997e-78,244.0,401,0.9850374064837906,<=>
9506,b3660,USA300HOU_RS13745,33.21,271,174,3,6,271,14,282,1.72e-38,134.0,307,0.8827361563517915,<=>
9511,b3666,USA300HOU_RS01130,51.082,462,214,6,2,455,1,458,1.3599999999999995e-154,443.0,463,0.9978401727861771,<=>
9560,b3684,USA300HOU_RS01370,28.151,238,143,7,3,224,4,229,1.87e-20,83.2,238,1.0,<=>
9572,b3697,USA300HOU_RS04820,29.603,277,161,9,1,261,1,259,1.85e-26,100.0,270,1.025925925925926,<=>
9580,b3700,USA300HOU_RS00020,25.269000000000002,372,257,6,1,355,1,368,7.79e-39,138.0,357,1.0420168067226891,<=>
9582,b3701,USA300HOU_RS00010,26.4,375,265,5,1,365,2,375,9.829999999999999e-44,152.0,366,1.0245901639344261,<=>
9583,b3702,USA300HOU_RS00005,42.637,455,235,6,5,457,6,436,4.669999999999999e-129,378.0,467,0.974304068522484,<=>
9586,b3704,USA300HOU_RS14720,24.074,108,80,2,4,110,1,107,1.1499999999999999e-08,46.2,119,0.907563025210084,<=>
9587,b4557,USA300HOU_RS09520,55.882,68,30,0,9,76,2,69,2.0499999999999997e-25,87.0,85,0.8,<=>
9589,b3706,USA300HOU_RS14715,32.906,468,288,10,3,454,2,459,2.5299999999999993e-81,255.0,454,1.0308370044052864,<=>
9606,b3714,USA300HOU_RS12190,40.406,443,248,4,15,442,1,442,1.24e-111,332.0,445,0.9955056179775281,<=>
9623,b3723,USA300HOU_RS06910,29.183000000000003,257,174,4,22,273,22,275,4.9400000000000005e-36,126.0,278,0.9244604316546763,<=>
